#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
590,Ituition03,Num,tuition03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
591,Inettuition01,Num,nettuition01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
592,Ifederal03,Num,federal03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
593,Istate03,Num,state03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
594,Ilocal03,Num,local03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
595,Ifederal07,Num,federal07 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
596,Istate06,Num,state06 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
597,Ilocal06,Num,local06 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
598,Ifederal10,Num,federal10 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
599,Istate09,Num,state09 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
600,Iprivate03,Num,private03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
601,Iinvestment01,Num,investment01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
602,Iaffiliate01,Num,affiliate01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
603,Iendowment03,Num,endowment03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
604,Iedactivity03,Num,edactivity03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
605,Iauxiliary03,Num,auxiliary03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
606,Ihospital03,Num,hospital03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
607,Iother03,Num,other03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
608,Iother04,Num,other04 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
609,Iindependent03,Num,independent03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
610,Iother05,Num,other05 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
611,Itotal03_revenue,Num,total03_revenue imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
612,Iappliedaid01,Num,appliedaid01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
613,Iappliedaid02,Num,appliedaid02 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
614,Igrant01,Num,grant01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
615,Igrant02,Num,grant02 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
616,Igrant03,Num,grant03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
617,Igrant04,Num,grant04 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
618,Igrant05,Num,grant05 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
619,Igrant06,Num,grant06 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
620,Igrant07,Num,grant07 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
621,Iany_aid_num,Num,any_aid_num imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
622,Iany_aid_pct,Num,any_aid_pct imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
623,Ifed_grant_num,Num,fed_grant_num imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
624,Ifed_grant_pct,Num,fed_grant_pct imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
